Date,SPY,XLF,BKX
2010-04-07,88.92461395263672,9.975584030151367,54.529998779296875
2010-04-08,89.23268127441406,10.054902076721191,55.060001373291016
2010-04-09,89.81867980957031,10.091506958007812,55.310001373291016
2010-04-12,89.9614486694336,10.134215354919434,55.970001220703125
2010-04-13,90.0290756225586,10.140316009521484,55.349998474121094
2010-04-14,91.05083465576172,10.402673721313477,57.22999954223633
2010-04-15,91.12599182128906,10.359966278076172,56.709999084472656
2010-04-16,89.67595672607422,9.981681823730469,54.75
2010-04-19,90.0140609741211,10.079305648803711,55.290000915527344
2010-04-20,90.81794738769531,10.213530540466309,56.77000045776367
2010-04-21,90.65262603759766,10.152521133422852,57.27000045776367
2010-04-22,90.92312622070312,10.207435607910156,57.72999954223633
2010-04-23,91.51663208007812,10.23793888092041,57.95000076293945
2010-04-26,91.1710433959961,10.079305648803711,56.150001525878906
2010-04-27,89.0147933959961,9.737634658813477,54.41999816894531
2010-04-28,89.69097900390625,9.877962112426758,55.15999984741211
2010-04-29,90.80291748046875,10.103713035583496,56.5
2010-04-30,89.26272583007812,9.859659194946289,55.720001220703125
2010-05-03,90.41970825195312,10.048800468444824,56.66999816894531
2010-05-04,88.29354095458984,9.774237632751465,54.9900016784668
2010-05-05,87.76762390136719,9.719327926635742,54.9900016784668
2010-05-06,84.8525619506836,9.310544967651367,52.5
2010-05-07,83.59037017822266,9.20682430267334,51.70000076293945
2010-05-10,87.27176666259766,9.719327926635742,54.90999984741211
2010-05-11,87.02381896972656,9.682721138000488,55.08000183105469
2010-05-12,88.24091339111328,9.792546272277832,55.88999938964844
2010-05-13,87.14402770996094,9.61561107635498,55.029998779296875
2010-05-14,85.56632232666016,9.365458488464355,53.279998779296875
2010-05-17,85.61138153076172,9.371557235717773,53.220001220703125
2010-05-18,84.44684600830078,9.103103637695312,51.2400016784668
2010-05-19,83.96599578857422,9.115302085876465,51.060001373291016
2010-05-20,80.7955093383789,8.694315910339355,48.459999084472656
2010-05-21,81.97505187988281,8.999380111694336,50.38999938964844
2010-05-24,80.92322540283203,8.743124961853027,48.72999954223633
2010-05-25,81.00586700439453,8.822442054748535,49.22999954223633
2010-05-26,80.51750183105469,8.761429786682129,49.130001068115234
2010-05-27,83.21471405029297,9.158014297485352,51.09000015258789
2010-05-28,82.17040252685547,8.956670761108398,49.939998626708984
2010-06-01,80.78797912597656,8.767532348632812,48.650001525878906
2010-06-02,82.89163970947266,9.042086601257324,50.22999954223633
2010-06-03,83.17716979980469,8.993277549743652,49.84000015258789
2010-06-04,80.25457763671875,8.63330364227295,47.630001068115234
2010-06-07,79.25531768798828,8.462468147277832,46.529998779296875
2010-06-08,80.10431671142578,8.63940143585205,47.58000183105469
2010-06-09,79.67607116699219,8.547884941101074,47.18000030517578
2010-06-10,82.00511169433594,8.828542709350586,48.91999816894531
2010-06-11,82.40327453613281,8.852950096130371,48.93000030517578
2010-06-14,82.27559661865234,8.8163423538208,48.54999923706055
2010-06-15,84.14634704589844,9.023785591125488,49.869998931884766
2010-06-16,84.11628723144531,9.029885292053223,49.880001068115234
2010-06-17,84.25152587890625,9.017685890197754,49.66999816894531
2010-06-18,84.34285736083984,9.067208290100098,50.04999923706055
2010-06-21,84.10131072998047,9.054973602294922,49.97999954223633
2010-06-22,82.71233367919922,8.914355278015137,49.22999954223633
2010-06-23,82.45568084716797,8.871552467346191,48.88999938964844
2010-06-24,81.08930206298828,8.712591171264648,47.79999923706055
2010-06-25,81.42903137207031,8.951035499572754,49.189998626708984
2010-06-28,81.17232513427734,8.86544418334961,49.0099983215332
2010-06-29,78.66615295410156,8.547511100769043,46.84000015258789
2010-06-30,77.91883850097656,8.44356918334961,46.119998931884766
2010-07-01,77.57158660888672,8.364086151123047,45.689998626708984
2010-07-02,77.14885711669922,8.266258239746094,44.970001220703125
2010-07-06,77.65459442138672,8.31517505645752,45.5099983215332
2010-07-07,80.10044860839844,8.68201732635498,48.06999969482422
2010-07-08,80.8930435180664,8.749273300170898,48.2400016784668
2010-07-09,81.49695587158203,8.871552467346191,49.38999938964844
2010-07-12,81.5498046875,8.883784294128418,49.470001220703125
2010-07-13,82.7802505493164,9.103893280029297,50.970001220703125
2010-07-14,82.77271270751953,9.036635398864746,50.150001525878906
2010-07-15,82.79533386230469,9.018295288085938,49.90999984741211
2010-07-16,80.515625,8.639220237731934,47.060001373291016
2010-07-19,80.99120330810547,8.633108139038086,47.040000915527344
2010-07-20,81.88948059082031,8.724821090698242,46.959999084472656
2010-07-21,80.82508850097656,8.584196090698242,45.849998474121094
2010-07-22,82.6292724609375,8.83487319946289,47.63999938964844
2010-07-23,83.346435546875,8.90212631225586,47.93000030517578
2010-07-26,84.21454620361328,9.024406433105469,49.18000030517578
2010-07-27,84.2070083618164,9.048864364624023,49.38999938964844
2010-07-28,83.66348266601562,8.969380378723145,48.7400016784668
2010-07-29,83.25586700439453,8.999953269958496,48.75
2010-07-30,83.24072265625,8.993836402893066,48.63999938964844
2010-08-02,85.12037658691406,9.22005558013916,50.16999816894531
2010-08-03,84.71273040771484,9.116119384765625,49.52000045776367
2010-08-04,85.27890014648438,9.152800559997559,49.400001525878906
2010-08-05,85.18829345703125,9.116119384765625,49.119998931884766
2010-08-06,84.841064453125,9.036635398864746,48.43000030517578
2010-08-09,85.29402160644531,9.085552215576172,48.7400016784668
2010-08-10,84.83352661132812,9.006067276000977,48.34000015258789
2010-08-11,82.50849151611328,8.688135147094727,46.25
2010-08-12,82.00273132324219,8.626993179321289,46.04999923706055
2010-08-13,81.76116180419922,8.602537155151367,45.95000076293945
2010-08-16,81.72341918945312,8.578078269958496,45.900001525878906
2010-08-17,82.7274169921875,8.64533519744873,46.06999969482422
2010-08-18,82.87841033935547,8.68201732635498,46.189998626708984
2010-08-19,81.43655395507812,8.48025131225586,45.0
2010-08-20,81.17232513427734,8.455798149108887,44.81999969482422
2010-08-23,80.86288452148438,8.40077018737793,44.54999923706055
2010-08-24,79.66259002685547,8.260146141052246,43.59000015258789
2010-08-25,79.97211456298828,8.28460693359375,43.40999984741211
2010-08-26,79.43611145019531,8.217348098754883,43.099998474121094
2010-08-27,80.66657257080078,8.394660949707031,44.189998626708984
2010-08-30,79.49652862548828,8.217348098754883,42.97999954223633
2010-08-31,79.49652862548828,8.290716171264648,43.45000076293945
2010-09-01,81.8744125366211,8.608654022216797,45.25
2010-09-02,82.63685607910156,8.69424819946289,45.779998779296875
2010-09-03,83.70875549316406,8.877668380737305,46.630001068115234
2010-09-07,82.76517486572266,8.6759033203125,45.150001525878906
2010-09-08,83.346435546875,8.76150131225586,45.90999984741211
2010-09-09,83.73139953613281,8.871552467346191,46.63999938964844
2010-09-10,84.15412139892578,8.883784294128418,46.560001373291016
2010-09-13,85.0901870727539,9.073321342468262,47.97999954223633
2010-09-14,85.0373306274414,8.993836402893066,47.33000183105469
2010-09-15,85.3619384765625,9.024406433105469,47.38999938964844
2010-09-16,85.3393325805664,8.999953269958496,47.08000183105469
2010-09-17,85.37117004394531,8.952766418457031,46.84000015258789
2010-09-20,86.67652130126953,9.124349594116211,47.900001525878906
2010-09-21,86.50194549560547,9.038557052612305,47.220001220703125
2010-09-22,86.0770034790039,8.891488075256348,46.349998474121094
2010-09-23,85.3787612915039,8.719911575317383,45.4900016784668
2010-09-24,87.13948822021484,8.952766418457031,46.939998626708984
2010-09-27,86.72207641601562,8.854722023010254,46.060001373291016
2010-09-28,87.02565002441406,8.8731050491333,46.2599983215332
2010-09-29,86.87383270263672,8.805703163146973,46.06999969482422
2010-09-30,86.6158447265625,8.793440818786621,46.20000076293945
2010-10-01,86.98008728027344,8.88536548614502,46.720001220703125
2010-10-04,86.32743835449219,8.824082374572754,46.459999084472656
2010-10-05,88.06535339355469,9.026297569274902,47.91999816894531
2010-10-06,88.05779266357422,9.020173072814941,47.7400016784668
2010-10-07,87.95149993896484,8.983404159545898,47.45000076293945
2010-10-08,88.44482421875,9.007920265197754,47.369998931884766
2010-10-11,88.52831268310547,8.995662689208984,47.34000015258789
2010-10-12,88.80149841308594,9.099838256835938,48.06999969482422
2010-10-13,89.49213409423828,9.105962753295898,47.59000015258789
2010-10-14,89.14299011230469,8.94664192199707,46.34000015258789
2010-10-15,89.32515716552734,8.793440818786621,45.2400016784668
2010-10-18,89.76534271240234,8.989533424377441,46.59000015258789
2010-10-19,88.58900451660156,8.866976737976074,46.029998779296875
2010-10-20,89.45415496826172,8.952766418457031,45.79999923706055
2010-10-21,89.65149688720703,8.952766418457031,45.84000015258789
2010-10-22,89.81844329833984,8.94664192199707,45.9900016784668
2010-10-25,90.08409881591797,8.91600227355957,45.5099983215332
2010-10-26,90.09927368164062,8.928256034851074,45.529998779296875
2010-10-27,89.84122467041016,8.934382438659668,45.70000076293945
2010-10-28,89.85639953613281,8.934382438659668,45.540000915527344
2010-10-29,89.92469787597656,8.922130584716797,45.4900016784668
2010-11-01,89.95507049560547,8.922130584716797,45.220001220703125
2010-11-02,90.66846466064453,8.94664192199707,45.119998931884766
2010-11-03,91.03272247314453,9.032428741455078,45.9900016784668
2010-11-04,92.78583526611328,9.332693099975586,47.650001525878906
2010-11-05,93.13496398925781,9.547167778015137,48.68000030517578
2010-11-08,92.96039581298828,9.473633766174316,48.38999938964844
2010-11-09,92.29254913330078,9.29592514038086,47.439998626708984
2010-11-10,92.66441345214844,9.400096893310547,48.33000183105469
2010-11-11,92.3153076171875,9.308181762695312,48.02000045776367
2010-11-12,91.22247314453125,9.154989242553711,47.060001373291016
2010-11-15,91.09346008300781,9.197884559631348,47.380001068115234
2010-11-16,89.67426300048828,9.044685363769531,46.43000030517578
2010-11-17,89.71975708007812,8.983404159545898,45.779998779296875
2010-11-18,91.04032135009766,9.105962753295898,46.119998931884766
2010-11-19,91.290771484375,9.105962753295898,46.0
2010-11-22,91.21487426757812,8.971148490905762,45.29999923706055
2010-11-23,89.89436340332031,8.830211639404297,44.52000045776367
2010-11-24,91.22247314453125,8.965024948120117,45.040000915527344
2010-11-26,90.15998840332031,8.836339950561523,44.61000061035156
2010-11-29,90.43318939208984,8.909873962402344,45.08000183105469
2010-11-30,89.92469787597656,8.860849380493164,44.7599983215332
2010-12-01,91.83718872070312,9.038557052612305,45.849998474121094
2010-12-02,93.01351928710938,9.27141284942627,47.630001068115234
2010-12-03,93.26395416259766,9.302054405212402,48.029998779296875
2010-12-06,93.165283203125,9.289798736572266,47.849998474121094
2010-12-07,93.21842956542969,9.302054405212402,47.810001373291016
2010-12-08,93.55994415283203,9.45524787902832,49.220001220703125
2010-12-09,93.92423248291016,9.571678161621094,50.31999969482422
2010-12-10,94.47064971923828,9.657470703125,50.91999816894531
2010-12-13,94.5313491821289,9.65134048461914,50.70000076293945
2010-12-14,94.6148452758789,9.56554889678955,49.93000030517578
2010-12-15,94.1822738647461,9.48588752746582,49.38999938964844
2010-12-16,94.72870635986328,9.498144149780273,49.47999954223633
2010-12-17,94.83016204833984,9.551033020019531,50.08000183105469
2010-12-20,95.05899047851562,9.5571870803833,50.34000015258789
2010-12-21,95.6617431640625,9.723236083984375,51.279998779296875
2010-12-22,95.95928192138672,9.833938598632812,52.2599983215332
2010-12-23,95.82193756103516,9.760139465332031,51.77000045776367
2010-12-27,95.86009979248047,9.846240043640137,52.2599983215332
2010-12-28,95.99742889404297,9.846240043640137,52.5
2010-12-29,96.06607055664062,9.82778549194336,52.36000061035156
2010-12-30,95.91351318359375,9.797038078308105,52.209999084472656
2010-12-31,95.93635559082031,9.809337615966797,52.209999084472656
2011-01-03,96.92816162109375,10.024590492248535,53.400001525878906
2011-01-04,96.87476348876953,10.012293815612793,53.22999954223633
2011-01-05,97.37828063964844,10.129141807556152,53.95000076293945
2011-01-06,97.18759155273438,10.061490058898926,53.380001068115234
2011-01-07,96.99681091308594,9.975386619567871,52.880001068115234
2011-01-10,96.87476348876953,9.950790405273438,52.709999084472656
2011-01-11,97.21807861328125,9.987686157226562,53.04999923706055
2011-01-12,98.09542846679688,10.153740882873535,53.86000061035156
2011-01-13,97.93524932861328,10.122990608215332,53.470001220703125
2011-01-14,98.64470672607422,10.282893180847168,54.70000076293945
2011-01-18,98.81256866455078,10.221391677856445,54.06999969482422
2011-01-19,97.8436508178711,9.993839263916016,52.779998779296875
2011-01-20,97.71397399902344,10.043045043945312,52.72999954223633
2011-01-21,97.93524932861328,10.122990608215332,53.58000183105469
2011-01-24,98.4921646118164,10.110688209533691,53.060001373291016
2011-01-25,98.54556274414062,10.092241287231445,52.97999954223633
2011-01-26,98.927001953125,10.086094856262207,52.75
2011-01-27,99.17115020751953,10.172189712524414,53.290000915527344
2011-01-28,97.43931579589844,9.993839263916016,52.40999984741211
2011-01-31,98.17172241210938,10.086094856262207,53.0
2011-02-01,99.74332427978516,10.29518985748291,54.369998931884766
2011-02-02,99.55260467529297,10.215243339538574,53.97999954223633
2011-02-03,99.77384948730469,10.221391677856445,54.11000061035156
2011-02-04,100.0561294555664,10.215243339538574,54.13999938964844
2011-02-07,100.68170166015625,10.36284065246582,54.900001525878906
2011-02-08,101.13945770263672,10.436638832092285,55.310001373291016
2011-02-09,100.91056823730469,10.36284065246582,54.7599983215332
2011-02-10,100.94869995117188,10.36284065246582,54.560001373291016
2011-02-11,101.55144500732422,10.504292488098145,55.560001373291016
2011-02-14,101.79554748535156,10.510443687438965,55.630001068115234
2011-02-15,101.47511291503906,10.498139381408691,55.45000076293945
2011-02-16,102.11602783203125,10.553496360778809,55.540000915527344
2011-02-17,102.421142578125,10.541193008422852,55.13999938964844
2011-02-18,102.6347885131836,10.565793991088867,55.20000076293945
2011-02-22,100.57486724853516,10.239842414855957,53.27000045776367
2011-02-23,99.95695495605469,10.196793556213379,53.099998474121094
2011-02-24,99.88829040527344,10.172189712524414,52.81999969482422
2011-02-25,100.95633697509766,10.313641548156738,53.560001373291016
2011-02-28,101.58197021484375,10.36284065246582,53.40999984741211
2011-03-01,99.88829040527344,10.141437530517578,52.189998626708984
