Date,SPY,XLF,BKX
2005-01-04,-1.2295153162214978,-0.9579320673408954,-0.980354523551887
2005-01-05,-0.6924223920069252,-0.1660299345053847,-0.2637073828776104
2005-01-06,0.5071563477120209,0.49738400755431034,0.41965640521338177
2005-01-07,-0.14350508384214375,-0.5306924286003244,-0.5762617665503539
2005-01-10,0.4717107500624561,0.09975467177577818,0.04896739343192729
2005-01-11,-0.6913822121208166,-0.4328508435992937,-0.4120462689321442
2005-01-12,0.329416857500375,-0.13357377795722594,-0.5915994994382212
2005-01-13,-0.8044080165327159,-0.9736737210350432,-1.1737927215378787
2005-01-14,0.5257266869243912,0.33688927156980736,0.17994636516956308
2005-01-18,1.0348798643616586,1.5680161424049817,1.7229833452047891
2005-01-19,-1.0517729478288231,-0.9980194538191055,-0.9965078178483657
2005-01-20,-0.6109136771093674,-0.7382661640538738,-0.2879709266151608
2005-01-21,-0.6146494702039276,-0.5064774996620268,-0.46847953611241483
2005-01-24,-0.1971617514356436,0.03381468036426022,0.09986629961726837
2005-01-25,0.28272623558192184,0.06766193211248125,0.009975055516402466
2005-01-26,0.29899665683630866,0.4722894267225256,0.2890040608628052
2005-01-27,0.17049586329786884,-0.5060690717289185,-0.4188260749985642
2005-01-28,0.0,-0.13544588280483688,-0.32028822827688214
2005-01-31,0.6197238639450922,1.1786326728982832,1.3245244864926407
2005-02-01,0.6327048233117093,1.0656096663248567,0.9942440674642351
2005-02-02,0.30227770914673574,0.0,-0.09799929926044017
2005-02-03,-0.2602336943044934,-0.46479267731618107,0.674261065810784
2005-02-04,1.0619344841175404,1.190882247701275,0.9305990829713525
2005-02-07,-0.1331822148343794,0.09865759264221302,0.09643985263373274
2005-02-08,0.11654999845565525,-0.3950497505875373,-0.2799373639378238
2005-02-09,-0.7515447958660871,-0.26417676629922926,-0.7860660330864118
2005-02-10,0.3597903414399997,0.29717502850054706,-0.009745346521121611
2005-02-11,0.856507408033958,0.7881917940960954,0.29188876077123427
2005-02-14,-0.07455526302061577,-0.1637088363575776,0.03885470202443501
2005-02-15,0.37219377543825527,0.2290962526503322,0.13586899256748988
2005-02-16,0.06602589340844028,-0.6888693484059432,-0.5738516697586462
2005-02-17,-0.811785143055214,-0.8927214164809386,-0.9112799696165954
2005-02-18,0.13298634053086075,-1.0684497968598952,-0.9593996695767708
2005-02-22,-1.4979778724627768,-1.488031736714198,-1.421308883261464
2005-02-23,0.7141065240635793,0.9157869829148924,1.0628849615124847
2005-02-24,0.6592141477159545,0.13487371763115377,0.36835635091087243
2005-02-25,0.9848445417112628,1.0063597729369134,0.6833425470102586
2005-02-28,-0.6610061227073839,-0.9726394614551411,-0.7032159751005835
2005-03-01,0.49615911026328047,0.9726394614551409,0.8412960744544826
2005-03-02,-0.04952110163476482,-0.3008327263767684,-0.2862370996006189
2005-03-03,0.04120416339448744,-0.16750041401467222,-0.2969665823335516
2005-03-04,1.2380549073522522,1.2661909073142845,1.2903380593628384
2005-03-07,0.04880912674134093,0.0,0.058700284565068456
2005-03-08,-0.3753021537027026,-0.16567461953313686,-0.3527346582686881
2005-03-09,-1.117995075086751,-1.2347261605361532,-1.463340069663889
2005-03-10,0.22297336045151406,0.5691311415059537,0.4075310392326469
2005-03-11,-0.7035635560992798,-0.8718271126380153,-0.7567441315883383
2005-03-14,0.6210308576404286,0.5374602266422182,0.8360716838545359
2005-03-15,-0.8289543693121592,-0.6722763332247579,-0.8160870317872728
2005-03-16,-0.8525637708650464,-1.0169653826219056,-0.9034407318504464
2005-03-17,0.20132151069779886,-0.2729563977561389,-0.7388280410424964
2005-03-18,-0.2974150211909961,-0.49926150248963547,-0.3154148094629094
2005-03-21,-0.3719065004517327,-0.9015509885251495,-0.9213761881920295
2005-03-22,-1.0212453339150587,-1.8632756141111528,-1.774372584674872
2005-03-23,0.08552645876448267,0.21271410797286588,0.13600973384805004
2005-03-24,0.11953181458953294,-0.4969940678413182,-0.3665869156196438
