date,asset,period,model,conditional_volatility,conditional_variance
2005-11-16,SPY,full_sample,GARCH_11,0.5414105502335285,0.29312538390417203
2005-11-17,SPY,full_sample,GARCH_11,0.52626949042847,0.2769595765558415
2005-11-18,SPY,full_sample,GARCH_11,0.5759756900669183,0.3317479955480627
2005-11-21,SPY,full_sample,GARCH_11,0.5653363221956296,0.3196051571936807
2005-11-22,SPY,full_sample,GARCH_11,0.5626706794747778,0.3165982935406081
2005-11-23,SPY,full_sample,GARCH_11,0.5552662283919855,0.3083205843926606
2005-11-25,SPY,full_sample,GARCH_11,0.5596114739469606,0.3131650017730898
2005-11-28,SPY,full_sample,GARCH_11,0.541961515591657,0.29372228438240583
2005-11-29,SPY,full_sample,GARCH_11,0.5839164319361204,0.34095839948500994
2005-11-30,SPY,full_sample,GARCH_11,0.5681491961997519,0.32279350914242416
2005-12-01,SPY,full_sample,GARCH_11,0.5852968782620147,0.3425724357032597
2005-12-02,SPY,full_sample,GARCH_11,0.6375448210770712,0.40646339888219474
2005-12-05,SPY,full_sample,GARCH_11,0.6145906352533752,0.3777216489411473
2005-12-06,SPY,full_sample,GARCH_11,0.6008744368076988,0.3610500888089692
2005-12-07,SPY,full_sample,GARCH_11,0.5811614397230119,0.337748619020924
2005-12-08,SPY,full_sample,GARCH_11,0.6015670358235934,0.3618828985895845
2005-12-09,SPY,full_sample,GARCH_11,0.5830120555055993,0.339903056864864
2005-12-12,SPY,full_sample,GARCH_11,0.5663034249078676,0.3206995690623808
2005-12-13,SPY,full_sample,GARCH_11,0.5481645678779338,0.30048439347680184
2005-12-14,SPY,full_sample,GARCH_11,0.5631276978516344,0.31711280408768167
2005-12-15,SPY,full_sample,GARCH_11,0.5535574902072711,0.306425894964573
2005-12-16,SPY,full_sample,GARCH_11,0.54977682136837,0.30225455331390866
2005-12-19,SPY,full_sample,GARCH_11,0.5487230977822815,0.3010970380397832
2005-12-20,SPY,full_sample,GARCH_11,0.5656312376865152,0.3199386970467791
2005-12-21,SPY,full_sample,GARCH_11,0.547540592222965,0.29980070013187526
2005-12-22,SPY,full_sample,GARCH_11,0.5311901018584988,0.28216292431244233
2005-12-23,SPY,full_sample,GARCH_11,0.5335241799129946,0.28464805055183345
2005-12-27,SPY,full_sample,GARCH_11,0.5178744303927688,0.26819392565463473
2005-12-28,SPY,full_sample,GARCH_11,0.6151026193182605,0.37835123229218487
2005-12-29,SPY,full_sample,GARCH_11,0.5950508234767625,0.3540854825203732
2005-12-30,SPY,full_sample,GARCH_11,0.5996506289231853,0.3595808767679717
2006-01-03,SPY,full_sample,GARCH_11,0.6133117262585922,0.37615127356629435
2006-01-04,SPY,full_sample,GARCH_11,0.7912346628426071,0.6260522916836542
2006-01-05,SPY,full_sample,GARCH_11,0.7679491235118113,0.5897458563025593
2006-01-06,SPY,full_sample,GARCH_11,0.736519039131973,0.5424602950038848
2006-01-09,SPY,full_sample,GARCH_11,0.7448810048122199,0.5548477113300623
2006-01-10,SPY,full_sample,GARCH_11,0.7167909109656874,0.5137892100430199
2006-01-11,SPY,full_sample,GARCH_11,0.6885498707181996,0.4741009244660494
2006-01-12,SPY,full_sample,GARCH_11,0.6660382427737159,0.44360694083709934
2006-01-13,SPY,full_sample,GARCH_11,0.6593845963302476,0.43478804587760356
2006-01-17,SPY,full_sample,GARCH_11,0.6375480145903216,0.40646747090806096
2006-01-18,SPY,full_sample,GARCH_11,0.6252065768162116,0.39088326369424553
2006-01-19,SPY,full_sample,GARCH_11,0.6226412251157457,0.3876820952136367
2006-01-20,SPY,full_sample,GARCH_11,0.6077121373073939,0.3693140418307208
2006-01-23,SPY,full_sample,GARCH_11,0.8487855274813555,0.7204368716618029
2006-01-24,SPY,full_sample,GARCH_11,0.8167193917401097,0.6670305648443347
2006-01-25,SPY,full_sample,GARCH_11,0.7822309198387886,0.6118852119518372
2006-01-26,SPY,full_sample,GARCH_11,0.7498599555754721,0.5622899529756491
2006-01-27,SPY,full_sample,GARCH_11,0.7342385105839176,0.5391061904244897
2006-01-30,SPY,full_sample,GARCH_11,0.7527640395231774,0.5666536991992518
2006-01-31,SPY,full_sample,GARCH_11,0.7242104527803467,0.5244807799163147
2006-02-01,SPY,full_sample,GARCH_11,0.7432261532866306,0.552385114929242
2006-02-02,SPY,full_sample,GARCH_11,0.73873694119348,0.5457322682838991
2006-02-03,SPY,full_sample,GARCH_11,0.8139049420986276,0.6624412547725704
2006-02-06,SPY,full_sample,GARCH_11,0.8016592272457778,0.6426575166282975
2006-02-07,SPY,full_sample,GARCH_11,0.7699931878501672,0.592889509335663
2006-02-08,SPY,full_sample,GARCH_11,0.8012133062526524,0.6419427621163066
2006-02-09,SPY,full_sample,GARCH_11,0.8100289704975128,0.6561469330452604
2006-02-10,SPY,full_sample,GARCH_11,0.7802065075757568,0.6087221944635595
2006-02-13,SPY,full_sample,GARCH_11,0.7485218493400219,0.5602849589394063
2006-02-14,SPY,full_sample,GARCH_11,0.7234473552387286,0.5233760758019111
2006-02-15,SPY,full_sample,GARCH_11,0.7592501764135722,0.5764608303840405
2006-02-16,SPY,full_sample,GARCH_11,0.7330193308260462,0.5373173393646645
2006-02-17,SPY,full_sample,GARCH_11,0.7338907391192419,0.5385956169649871
2006-02-21,SPY,full_sample,GARCH_11,0.7138656579343879,0.5096041775780966
2006-02-22,SPY,full_sample,GARCH_11,0.6942182286597974,0.4819389490035468
2006-02-23,SPY,full_sample,GARCH_11,0.6871532819554568,0.4721796329021555
2006-02-24,SPY,full_sample,GARCH_11,0.6651130712150085,0.442375397501061
2006-02-27,SPY,full_sample,GARCH_11,0.6423558809773855,0.41262107782623303
2006-02-28,SPY,full_sample,GARCH_11,0.6191935666336724,0.38340067296052815
2006-03-01,SPY,full_sample,GARCH_11,0.6834331638806098,0.4670808894918605
2006-03-02,SPY,full_sample,GARCH_11,0.7041314367052928,0.4958010801566597
2006-03-03,SPY,full_sample,GARCH_11,0.6774153341048947,0.45889153488044615
2006-03-06,SPY,full_sample,GARCH_11,0.6751743814282923,0.4558604453370772
2006-03-07,SPY,full_sample,GARCH_11,0.6726811364529569,0.4524999113396416
2006-03-08,SPY,full_sample,GARCH_11,0.6520175241584903,0.42512685180976756
2006-03-09,SPY,full_sample,GARCH_11,0.6291527073366731,0.3958331291490654
2006-03-10,SPY,full_sample,GARCH_11,0.653325497621463,0.4268342058423322
2006-03-13,SPY,full_sample,GARCH_11,0.6853110240879322,0.4696511997364504
2006-03-14,SPY,full_sample,GARCH_11,0.65979840641162,0.4353339371033133
2006-03-15,SPY,full_sample,GARCH_11,0.7035437484368874,0.49497380596462626
2006-03-16,SPY,full_sample,GARCH_11,0.6854322234448972,0.4698173329366155
2006-03-17,SPY,full_sample,GARCH_11,0.660232604555422,0.43590709211803624
2006-03-20,SPY,full_sample,GARCH_11,0.6356657700718911,0.40407097124109026
2006-03-21,SPY,full_sample,GARCH_11,0.6179153383732453,0.38181936539692224
2006-03-22,SPY,full_sample,GARCH_11,0.6386947997548664,0.40793104723390894
2006-03-23,SPY,full_sample,GARCH_11,0.637110404826916,0.40590966793871686
2006-03-24,SPY,full_sample,GARCH_11,0.6213264369920698,0.3860465413052605
2006-03-27,SPY,full_sample,GARCH_11,0.5993788860670274,0.3592550490629506
2006-03-28,SPY,full_sample,GARCH_11,0.5837745764955682,0.34079275616258
2006-03-29,SPY,full_sample,GARCH_11,0.6075221312075136,0.36908313990691943
2006-03-30,SPY,full_sample,GARCH_11,0.6105649203655343,0.37278952198097126
2006-03-31,SPY,full_sample,GARCH_11,0.5954338234550912,0.35454143811434874
2006-04-03,SPY,full_sample,GARCH_11,0.5756456000210416,0.331367856823585
2006-04-04,SPY,full_sample,GARCH_11,0.5593809480282275,0.31290704501695854
2006-04-05,SPY,full_sample,GARCH_11,0.5689349048267386,0.3236869259302101
2006-04-06,SPY,full_sample,GARCH_11,0.5564656195132388,0.30965398570025265
2006-04-07,SPY,full_sample,GARCH_11,0.5426627989054839,0.2944829133159336
2006-04-10,SPY,full_sample,GARCH_11,0.6337790000811947,0.401675820943919
2006-04-11,SPY,full_sample,GARCH_11,0.6113092667640259,0.37369901963157093
2006-04-12,SPY,full_sample,GARCH_11,0.661563957712912,0.4376668701447716
2006-04-13,SPY,full_sample,GARCH_11,0.6376330830325411,0.4065759485775834
2006-04-17,SPY,full_sample,GARCH_11,0.6186191043796695,0.3826895963035044
2006-04-18,SPY,full_sample,GARCH_11,0.5982541136074698,0.35790798444825944
2006-04-19,SPY,full_sample,GARCH_11,0.7454696669608601,0.5557250243587357
2006-04-20,SPY,full_sample,GARCH_11,0.7161109120370216,0.5128148383384948
2006-04-21,SPY,full_sample,GARCH_11,0.6880666993051597,0.4734357826926971
2006-04-24,SPY,full_sample,GARCH_11,0.6621028657424987,0.4383802048244292
2006-04-25,SPY,full_sample,GARCH_11,0.6433093815697124,0.4138469604156058
2006-04-26,SPY,full_sample,GARCH_11,0.6401946887886034,0.4098492395531368
2006-04-27,SPY,full_sample,GARCH_11,0.6173308504448813,0.38109737891100043
2006-04-28,SPY,full_sample,GARCH_11,0.6084803378951915,0.37024832160504645
2006-05-01,SPY,full_sample,GARCH_11,0.5925153504856395,0.35107444056112025
2006-05-02,SPY,full_sample,GARCH_11,0.6410411242569355,0.4109337229885958
2006-05-03,SPY,full_sample,GARCH_11,0.6521674596445587,0.4253223954192371
2006-05-04,SPY,full_sample,GARCH_11,0.6452004527188493,0.4162836241886081
2006-05-05,SPY,full_sample,GARCH_11,0.6274268830674048,0.39366449359567884
2006-05-08,SPY,full_sample,GARCH_11,0.6548581837213524,0.42883924078682856
2006-05-09,SPY,full_sample,GARCH_11,0.6342061448703222,0.40221743419127615
2006-05-10,SPY,full_sample,GARCH_11,0.6122925441213605,0.37490215958660816
2006-05-11,SPY,full_sample,GARCH_11,0.5926949791721631,0.3512873383358908
2006-05-12,SPY,full_sample,GARCH_11,0.7069716432679506,0.4998089043849864
2006-05-15,SPY,full_sample,GARCH_11,0.8128189352395127,0.6606746214838951
2006-05-16,SPY,full_sample,GARCH_11,0.7793499147893684,0.6073862896821959
2006-05-17,SPY,full_sample,GARCH_11,0.7509505931156913,0.5639267933008086
2006-05-18,SPY,full_sample,GARCH_11,0.9629772552505215,0.927325194129828
2006-05-19,SPY,full_sample,GARCH_11,0.9390302079021253,0.8817777313527088
2006-05-22,SPY,full_sample,GARCH_11,0.9180185234058877,0.8427580093163265
2006-05-23,SPY,full_sample,GARCH_11,0.9186429173365119,0.8439048095725376
2006-05-24,SPY,full_sample,GARCH_11,0.9190098302329978,0.8445790680648834
2006-05-25,SPY,full_sample,GARCH_11,0.9064661706271423,0.8216809184914354
2006-05-26,SPY,full_sample,GARCH_11,0.9389702816829545,0.8816651898837669
2006-05-30,SPY,full_sample,GARCH_11,0.9068624986705832,0.8223995914950536
2006-05-31,SPY,full_sample,GARCH_11,1.0531454372906155,1.1091153120860417
2006-06-01,SPY,full_sample,GARCH_11,1.0557508356469496,1.1146098269692324
2006-06-02,SPY,full_sample,GARCH_11,1.0436546694669182,1.0892150691001024
2006-06-05,SPY,full_sample,GARCH_11,0.9964368148835246,0.9928863260552235
2006-06-06,SPY,full_sample,GARCH_11,1.0723593194004464,1.1499545099049886
2006-06-07,SPY,full_sample,GARCH_11,1.0282852241778686,1.0573705022625295
2006-06-08,SPY,full_sample,GARCH_11,1.0170708839067881,1.0344331828909352
2006-06-09,SPY,full_sample,GARCH_11,0.9723167687082905,0.9453998987113313
2006-06-12,SPY,full_sample,GARCH_11,0.9375708847302907,0.8790391638939401
2006-06-13,SPY,full_sample,GARCH_11,0.9712411535334401,0.9433093783169674
2006-06-14,SPY,full_sample,GARCH_11,1.0100166698831945,1.020133673441938
2006-06-15,SPY,full_sample,GARCH_11,0.988043084526548,0.9762291368807352
2006-06-16,SPY,full_sample,GARCH_11,1.1388567840279549,1.2969947745264958
2006-06-19,SPY,full_sample,GARCH_11,1.1164372625590806,1.2464321612304134
2006-06-20,SPY,full_sample,GARCH_11,1.10041408359008,1.2109111553633956
2006-06-21,SPY,full_sample,GARCH_11,1.0521902535622623,1.1071043296914178
2006-06-22,SPY,full_sample,GARCH_11,1.0246596005501805,1.0499272969996554
2006-06-23,SPY,full_sample,GARCH_11,0.9922858161671385,0.9846311409664842
2006-06-26,SPY,full_sample,GARCH_11,0.9479305247999115,0.8985722798474356
2006-06-27,SPY,full_sample,GARCH_11,0.912385409005289,0.8324471345657485
2006-06-28,SPY,full_sample,GARCH_11,0.9237234021118642,0.8532649236091168
2006-06-29,SPY,full_sample,GARCH_11,0.9021402309919697,0.8138569963742445
2006-06-30,SPY,full_sample,GARCH_11,1.0543765536498704,1.111709916886578
2006-07-03,SPY,full_sample,GARCH_11,1.0061672963497168,1.012372628243699
2006-07-05,SPY,full_sample,GARCH_11,0.9656722538584617,0.9325229018720812
2006-07-06,SPY,full_sample,GARCH_11,0.9460301021344714,0.8949729541445584
2006-07-07,SPY,full_sample,GARCH_11,0.9060117691839147,0.8208573258997671
2006-07-10,SPY,full_sample,GARCH_11,0.8977858117970746,0.8060193638641323
2006-07-11,SPY,full_sample,GARCH_11,0.8589654994260472,0.7378217292042386
2006-07-12,SPY,full_sample,GARCH_11,0.8293831875407427,0.6878764717752428
2006-07-13,SPY,full_sample,GARCH_11,0.8759220866582873,0.7672395018958081
2006-07-14,SPY,full_sample,GARCH_11,1.0020102473006636,1.004024535695537
2006-07-17,SPY,full_sample,GARCH_11,0.9684784490375521,0.9379505062501824
2006-07-18,SPY,full_sample,GARCH_11,0.9279504285919609,0.8610919979240038
2006-07-19,SPY,full_sample,GARCH_11,0.8966945422928598,0.8040611021778014
2006-07-20,SPY,full_sample,GARCH_11,0.9498920986001788,0.9022949989830518
2006-07-21,SPY,full_sample,GARCH_11,0.9403907575095475,0.8843347768093806
2006-07-24,SPY,full_sample,GARCH_11,0.9335354285603201,0.8714883963773006
2006-07-25,SPY,full_sample,GARCH_11,1.045433773125825,1.092931773992099
2006-07-26,SPY,full_sample,GARCH_11,1.0009513811229045,1.00190366737185
2006-07-27,SPY,full_sample,GARCH_11,0.9555876583274878,0.9131477727478116
2006-07-28,SPY,full_sample,GARCH_11,0.9146668468847718,0.8366154407901306
2006-07-31,SPY,full_sample,GARCH_11,0.9204914635330352,0.8473045344371891
2006-08-01,SPY,full_sample,GARCH_11,0.8818620152081786,0.7776806138670299
2006-08-02,SPY,full_sample,GARCH_11,0.8636112992675299,0.7458244762225511
2006-08-03,SPY,full_sample,GARCH_11,0.8467735383059043,0.7170254251751008
2006-08-04,SPY,full_sample,GARCH_11,0.81234174466808,0.65989911013038
2006-08-07,SPY,full_sample,GARCH_11,0.7825509113278326,0.6123859288200213
2006-08-08,SPY,full_sample,GARCH_11,0.7572217866685631,0.5733848342055309
2006-08-09,SPY,full_sample,GARCH_11,0.7418723755420337,0.5503746215923803
2006-08-10,SPY,full_sample,GARCH_11,0.7249245809550119,0.5255156480727996
2006-08-11,SPY,full_sample,GARCH_11,0.6995328869257882,0.48934625989072755
2006-08-14,SPY,full_sample,GARCH_11,0.6827846235324395,0.46619484213233514
2006-08-15,SPY,full_sample,GARCH_11,0.6567434285145322,0.4313119308970224
2006-08-16,SPY,full_sample,GARCH_11,0.7222345361745902,0.5216227252433254
2006-08-17,SPY,full_sample,GARCH_11,0.7321666643321374,0.5360680243592487
2006-08-18,SPY,full_sample,GARCH_11,0.704854954612269,0.4968205070414638
2006-08-21,SPY,full_sample,GARCH_11,0.690128016527957,0.47627667919681205
2006-08-22,SPY,full_sample,GARCH_11,0.6838430175621658,0.4676412726685286
2006-08-23,SPY,full_sample,GARCH_11,0.6584615460228006,0.43357160759073676
2006-08-24,SPY,full_sample,GARCH_11,0.6446687365219492,0.4155977798488064
2006-08-25,SPY,full_sample,GARCH_11,0.6236241254097951,0.3889070497931318
2006-08-28,SPY,full_sample,GARCH_11,0.6015952868471588,0.36191688915671527
2006-08-29,SPY,full_sample,GARCH_11,0.5937757072959998,0.35256959057486487
2006-08-30,SPY,full_sample,GARCH_11,0.5737568854836401,0.32919696363988693
2006-08-31,SPY,full_sample,GARCH_11,0.5551655207428724,0.30820875542170467
2006-09-01,SPY,full_sample,GARCH_11,0.5388717178140935,0.290382728259912
2006-09-05,SPY,full_sample,GARCH_11,0.5467472678069654,0.2989325748543815
2006-09-06,SPY,full_sample,GARCH_11,0.530952587880973,0.28191065057750236
2006-09-07,SPY,full_sample,GARCH_11,0.6013306324068928,0.3615985294708736
2006-09-08,SPY,full_sample,GARCH_11,0.6065626493750895,0.3679182476169278
2006-09-11,SPY,full_sample,GARCH_11,0.588835698112004,0.3467274793710511
2006-09-12,SPY,full_sample,GARCH_11,0.5691158642619302,0.32389286695460373
2006-09-13,SPY,full_sample,GARCH_11,0.6185414491259057,0.3825935242867754
2006-09-14,SPY,full_sample,GARCH_11,0.6048945574720853,0.3658974256593499
2006-09-15,SPY,full_sample,GARCH_11,0.584649095845841,0.3418145652733594
2006-09-18,SPY,full_sample,GARCH_11,0.5670597096446278,0.32155671430224964
2006-09-19,SPY,full_sample,GARCH_11,0.5490581791751254,0.30146488411910416
2006-09-20,SPY,full_sample,GARCH_11,0.5430425466373108,0.29489520745833586
2006-09-21,SPY,full_sample,GARCH_11,0.5447406736527167,0.29674240153161563
2006-09-22,SPY,full_sample,GARCH_11,0.5588061482890248,0.3122643113656155
2006-09-25,SPY,full_sample,GARCH_11,0.5555040953796082,0.30858479998351684
2006-09-26,SPY,full_sample,GARCH_11,0.579250560292967,0.33553121159971616
2006-09-27,SPY,full_sample,GARCH_11,0.6070620525555089,0.3685243356529075
2006-09-28,SPY,full_sample,GARCH_11,0.5861467796619153,0.3435680473080339
2006-09-29,SPY,full_sample,GARCH_11,0.5680626828763836,0.3226952116767148
2006-10-02,SPY,full_sample,GARCH_11,0.5525316777914713,0.30529125496305826
2006-10-03,SPY,full_sample,GARCH_11,0.5554232713905589,0.30849501040219046
2006-10-04,SPY,full_sample,GARCH_11,0.5394002073208125,0.2909525836577355
2006-10-05,SPY,full_sample,GARCH_11,0.6243401500998822,0.38980062302674345
2006-10-06,SPY,full_sample,GARCH_11,0.6030423377537274,0.36366006112348065
2006-10-09,SPY,full_sample,GARCH_11,0.5863727136686733,0.3438329593351639
2006-10-10,SPY,full_sample,GARCH_11,0.566904096035051,0.3213802541013183
2006-10-11,SPY,full_sample,GARCH_11,0.5488878851504349,0.301277910464917
2006-10-12,SPY,full_sample,GARCH_11,0.5361178378653547,0.2874223360774228
2006-10-13,SPY,full_sample,GARCH_11,0.5750235359401059,0.33065206688506227
2006-10-16,SPY,full_sample,GARCH_11,0.558758609912875,0.31221118415176835
2006-10-17,SPY,full_sample,GARCH_11,0.5415265624526389,0.29325101784177177
2006-10-18,SPY,full_sample,GARCH_11,0.540714892077532,0.29237259451441705
2006-10-19,SPY,full_sample,GARCH_11,0.5245819617661348,0.27518623461040653
2006-10-20,SPY,full_sample,GARCH_11,0.5099615941166757,0.26006082747402115
2006-10-23,SPY,full_sample,GARCH_11,0.49642379638649675,0.24643658561878198
2006-10-24,SPY,full_sample,GARCH_11,0.4974283678859608,0.24743498117769075
2006-10-25,SPY,full_sample,GARCH_11,0.48882110338903295,0.23894607111847163
2006-10-26,SPY,full_sample,GARCH_11,0.48298281084440015,0.23327239557115761
2006-10-27,SPY,full_sample,GARCH_11,0.4761834389193994,0.2267506675011054
2006-10-30,SPY,full_sample,GARCH_11,0.5179076259660883,0.2682283090338296
2006-10-31,SPY,full_sample,GARCH_11,0.5059522588609701,0.2559876882465181
2006-11-01,SPY,full_sample,GARCH_11,0.4933693203178176,0.2434132862308653
2006-11-02,SPY,full_sample,GARCH_11,0.5389452449553371,0.29046197705996835
2006-11-03,SPY,full_sample,GARCH_11,0.5249155979532419,0.2755363849746095
2006-11-06,SPY,full_sample,GARCH_11,0.516744206839564,0.2670245753022501
2006-11-07,SPY,full_sample,GARCH_11,0.5995755446387263,0.3594908337288253
2006-11-08,SPY,full_sample,GARCH_11,0.5865118978113144,0.3439962062742297
2006-11-09,SPY,full_sample,GARCH_11,0.5683506976728021,0.3230225155451609
2006-11-10,SPY,full_sample,GARCH_11,0.5839817638253579,0.34103470048057616
2006-11-13,SPY,full_sample,GARCH_11,0.5647919175012887,0.31898991007478245
2006-11-14,SPY,full_sample,GARCH_11,0.5489742021350965,0.3013726746098658
2006-11-15,SPY,full_sample,GARCH_11,0.5715541444054719,0.32667413998707107
2006-11-16,SPY,full_sample,GARCH_11,0.5565193757893107,0.30971381562892397
2006-11-17,SPY,full_sample,GARCH_11,0.541658948144539,0.29339441610504835
2006-11-20,SPY,full_sample,GARCH_11,0.5256617147854543,0.2763202383911843
2006-11-21,SPY,full_sample,GARCH_11,0.5105826619540812,0.26069465468811553
2006-11-22,SPY,full_sample,GARCH_11,0.4965280099793014,0.24654006469400525
2006-11-24,SPY,full_sample,GARCH_11,0.484758214546567,0.23499052657037547
2006-11-27,SPY,full_sample,GARCH_11,0.49822151512191026,0.24822467813037186
2006-11-28,SPY,full_sample,GARCH_11,0.674465157412085,0.4549032485629086
2006-11-29,SPY,full_sample,GARCH_11,0.6579888387754498,0.43294931195306485
2006-11-30,SPY,full_sample,GARCH_11,0.7013588412896846,0.491904224255209
2006-12-01,SPY,full_sample,GARCH_11,0.6742728644698108,0.4546438957603239
2006-12-04,SPY,full_sample,GARCH_11,0.656271771289862,0.43069263779193295
2006-12-05,SPY,full_sample,GARCH_11,0.6668003953415176,0.44462276722760413
2006-12-06,SPY,full_sample,GARCH_11,0.650834094915516,0.4235850191044989
2006-12-07,SPY,full_sample,GARCH_11,0.6293498134722247,0.3960811877175241
2006-12-08,SPY,full_sample,GARCH_11,0.6296574509445699,0.3964685055300135
2006-12-11,SPY,full_sample,GARCH_11,0.6078558815228206,0.36948877270188524
2006-12-12,SPY,full_sample,GARCH_11,0.590205907546364,0.34834301330262724
2006-12-13,SPY,full_sample,GARCH_11,0.5728768526765824,0.3281878883326267
2006-12-14,SPY,full_sample,GARCH_11,0.5542910683042108,0.30723858840182333
2006-12-15,SPY,full_sample,GARCH_11,0.5923079030649756,0.35082865203322855
2006-12-18,SPY,full_sample,GARCH_11,0.5729221946022673,0.3282398410678783
2006-12-19,SPY,full_sample,GARCH_11,0.5663024351322956,0.3206984480367679
2006-12-20,SPY,full_sample,GARCH_11,0.5490727475139604,0.3014808820625293
2006-12-21,SPY,full_sample,GARCH_11,0.5342067444851908,0.2853768458534659
2006-12-22,SPY,full_sample,GARCH_11,0.5383341413642407,0.2898036477583743
2006-12-26,SPY,full_sample,GARCH_11,0.5684124186291956,0.32309267765189187
2006-12-27,SPY,full_sample,GARCH_11,0.5723642305608657,0.32760081242553185
2006-12-28,SPY,full_sample,GARCH_11,0.5820737683797096,0.3388098718357558
2006-12-29,SPY,full_sample,GARCH_11,0.5708973380123846,0.32592377054962696
2007-01-03,SPY,full_sample,GARCH_11,0.575366632790642,0.33104676212884154
2007-01-04,SPY,full_sample,GARCH_11,0.5630176676585299,0.31698889409565084
2007-01-05,SPY,full_sample,GARCH_11,0.5464757821329245,0.29863578045779154
2007-01-08,SPY,full_sample,GARCH_11,0.6006723616980246,0.36080728610788254
2007-01-09,SPY,full_sample,GARCH_11,0.5919672981099972,0.35042528203165024
2007-01-10,SPY,full_sample,GARCH_11,0.5747337123546168,0.33031884011691937
2007-01-11,SPY,full_sample,GARCH_11,0.5612870055009741,0.31504310254425055
2007-01-12,SPY,full_sample,GARCH_11,0.55454377243047,0.3075187955414169
2007-01-16,SPY,full_sample,GARCH_11,0.5774276785992403,0.3334227240125075
2007-01-17,SPY,full_sample,GARCH_11,0.5658504261593625,0.3201867047847322
2007-01-18,SPY,full_sample,GARCH_11,0.5479592120667385,0.30025929808880086
2007-01-19,SPY,full_sample,GARCH_11,0.5481577968762199,0.30047697027619114
2007-01-22,SPY,full_sample,GARCH_11,0.5323797977783719,0.2834282490825401
2007-01-23,SPY,full_sample,GARCH_11,0.5320149107772025,0.2830398652892748
2007-01-24,SPY,full_sample,GARCH_11,0.5204056363498631,0.270822026344706
2007-01-25,SPY,full_sample,GARCH_11,0.5538331775497638,0.3067311885548682
2007-01-26,SPY,full_sample,GARCH_11,0.6716100421235744,0.45106004868122945
2007-01-29,SPY,full_sample,GARCH_11,0.648866789865481,0.4210281109903342
2007-01-30,SPY,full_sample,GARCH_11,0.6267887798603458,0.392864174558821
2007-01-31,SPY,full_sample,GARCH_11,0.619629235173427,0.38394038908160616
2007-02-01,SPY,full_sample,GARCH_11,0.6254867232992942,0.39123364102368785
2007-02-02,SPY,full_sample,GARCH_11,0.6242791436241062,0.3897244491640474
2007-02-05,SPY,full_sample,GARCH_11,0.6023060975720009,0.3627726351724127
2007-02-06,SPY,full_sample,GARCH_11,0.5819880212602495,0.33871005689042066
2007-02-07,SPY,full_sample,GARCH_11,0.5630939765639152,0.31707482644256313
2007-02-08,SPY,full_sample,GARCH_11,0.5467462900951265,0.29893150573278426
2007-02-09,SPY,full_sample,GARCH_11,0.5346574876799737,0.2858586291322612
2007-02-12,SPY,full_sample,GARCH_11,0.5831095420247585,0.3400167380003236
2007-02-13,SPY,full_sample,GARCH_11,0.5802093565160368,0.33664289738875347
2007-02-14,SPY,full_sample,GARCH_11,0.60950488816651,0.3714962086988699
2007-02-15,SPY,full_sample,GARCH_11,0.6150206672508948,0.3782504211457358
2007-02-16,SPY,full_sample,GARCH_11,0.5936217171491284,0.35238674307107976
2007-02-20,SPY,full_sample,GARCH_11,0.5752461402805458,0.33090812190766533
2007-02-21,SPY,full_sample,GARCH_11,0.5578191737008841,0.3111622305483371
2007-02-22,SPY,full_sample,GARCH_11,0.541900146226689,0.29365576848050695
2007-02-23,SPY,full_sample,GARCH_11,0.5281512864594248,0.27894378138874537
2007-02-26,SPY,full_sample,GARCH_11,0.5351535156727436,0.28638928533689745
2007-02-27,SPY,full_sample,GARCH_11,0.5224009224506901,0.272902723777332
2007-02-28,SPY,full_sample,GARCH_11,1.3901885493218609,1.93262420266562
2007-03-01,SPY,full_sample,GARCH_11,1.3553263955786572,1.8369096385522348
2007-03-02,SPY,full_sample,GARCH_11,1.2957559381769328,1.6789834513207833
2007-03-05,SPY,full_sample,GARCH_11,1.3122179944881824,1.7219160650585876
2007-03-06,SPY,full_sample,GARCH_11,1.2926452608576717,1.6709317704177982
2007-03-07,SPY,full_sample,GARCH_11,1.3321836479957616,1.7747132719872953
2007-03-08,SPY,full_sample,GARCH_11,1.2694345870525316,1.6114641708052315
2007-03-09,SPY,full_sample,GARCH_11,1.2320649582410013,1.5179840613254
2007-03-12,SPY,full_sample,GARCH_11,1.1736077876578934,1.3773552392512551
2007-03-13,SPY,full_sample,GARCH_11,1.1184238542739815,1.2508719178090681
2007-03-14,SPY,full_sample,GARCH_11,1.2498383164264555,1.5620958172077166
2007-03-15,SPY,full_sample,GARCH_11,1.2080903229420126,1.4594822283861362
2007-03-16,SPY,full_sample,GARCH_11,1.1509033028852373,1.3245784125921485
2007-03-19,SPY,full_sample,GARCH_11,1.1031589622991749,1.2169596961009923
2007-03-20,SPY,full_sample,GARCH_11,1.1091131468572017,1.2301319725314848
2007-03-21,SPY,full_sample,GARCH_11,1.06735589945096,1.1392486160927677
2007-03-22,SPY,full_sample,GARCH_11,1.12972483283922,1.2762781979336035
2007-03-23,SPY,full_sample,GARCH_11,1.0781800212483332,1.1624721582190563
2007-03-26,SPY,full_sample,GARCH_11,1.0284165116465416,1.057640521427241
2007-03-27,SPY,full_sample,GARCH_11,0.9839164684283908,0.9680916168445964
2007-03-28,SPY,full_sample,GARCH_11,0.9452115988883164,0.8934249666730075
2007-03-29,SPY,full_sample,GARCH_11,0.9399229367975024,0.8834551271180416
