Date,Asset,Period,Model,Standardized_Residuals
2007-04-27,SPY,pre_crisis,GARCH_11,-0.28073348453484315
2007-04-30,SPY,pre_crisis,GARCH_11,-1.5643450401357655
2007-05-01,SPY,pre_crisis,GARCH_11,0.2691898925690115
2007-05-02,SPY,pre_crisis,GARCH_11,0.8173920480577239
2007-05-03,SPY,pre_crisis,GARCH_11,0.7488098773378434
2007-05-04,SPY,pre_crisis,GARCH_11,0.4838223972670572
2007-05-07,SPY,pre_crisis,GARCH_11,-0.11765960354927921
2007-05-08,SPY,pre_crisis,GARCH_11,-0.38603935321489424
2007-05-09,SPY,pre_crisis,GARCH_11,0.3237055216176181
2007-05-10,SPY,pre_crisis,GARCH_11,-2.058840767282515
2007-05-11,SPY,pre_crisis,GARCH_11,1.2440863436555416
2007-05-14,SPY,pre_crisis,GARCH_11,-0.4910063349648148
2007-05-15,SPY,pre_crisis,GARCH_11,-0.10153021912514104
2007-05-16,SPY,pre_crisis,GARCH_11,0.9892189883597128
2007-05-17,SPY,pre_crisis,GARCH_11,-0.47615068422642576
2007-05-18,SPY,pre_crisis,GARCH_11,1.316529069388382
2007-05-21,SPY,pre_crisis,GARCH_11,-0.2318461958405521
2007-05-22,SPY,pre_crisis,GARCH_11,-0.2817377211474955
2007-05-23,SPY,pre_crisis,GARCH_11,-0.1304100360442607
2007-05-24,SPY,pre_crisis,GARCH_11,-1.754743930910199
2007-05-25,SPY,pre_crisis,GARCH_11,0.5359673329925329
2007-05-29,SPY,pre_crisis,GARCH_11,0.45463133942604966
2007-05-30,SPY,pre_crisis,GARCH_11,1.2255522251345854
2007-05-31,SPY,pre_crisis,GARCH_11,-0.3205506397628131
2007-06-01,SPY,pre_crisis,GARCH_11,0.6872411300103618
2007-06-04,SPY,pre_crisis,GARCH_11,-0.12997728519124344
2007-06-05,SPY,pre_crisis,GARCH_11,-0.8503491663967204
2007-06-06,SPY,pre_crisis,GARCH_11,-2.0467793408325416
2007-06-07,SPY,pre_crisis,GARCH_11,-3.0245950140496323
2007-06-08,SPY,pre_crisis,GARCH_11,1.5440062948772775
2007-06-11,SPY,pre_crisis,GARCH_11,0.10240284877905868
2007-06-12,SPY,pre_crisis,GARCH_11,-1.5186615971398318
2007-06-13,SPY,pre_crisis,GARCH_11,1.7251583078695563
2007-06-14,SPY,pre_crisis,GARCH_11,0.6403202798209051
2007-06-15,SPY,pre_crisis,GARCH_11,0.5737480737034931
2007-06-18,SPY,pre_crisis,GARCH_11,-0.2547790891985354
2007-06-19,SPY,pre_crisis,GARCH_11,0.20329339208753497
2007-06-20,SPY,pre_crisis,GARCH_11,-1.9693213802009946
2007-06-21,SPY,pre_crisis,GARCH_11,0.5673969696344194
2007-06-22,SPY,pre_crisis,GARCH_11,-1.2963081420592606
2007-06-25,SPY,pre_crisis,GARCH_11,-0.7003846130203281
2007-06-26,SPY,pre_crisis,GARCH_11,-1.412273896862924
2007-06-27,SPY,pre_crisis,GARCH_11,1.622287675956804
2007-06-28,SPY,pre_crisis,GARCH_11,-0.11988826912190233
2007-06-29,SPY,pre_crisis,GARCH_11,-0.06791577095847313
2005-11-16,SPY,pre_crisis,GJR_GARCH_11,0.24517348428969474
2005-11-17,SPY,pre_crisis,GJR_GARCH_11,1.6553721491374331
2005-11-18,SPY,pre_crisis,GJR_GARCH_11,0.6350320039932489
2005-11-21,SPY,pre_crisis,GJR_GARCH_11,0.8721922983131913
2005-11-22,SPY,pre_crisis,GJR_GARCH_11,0.7366495999017627
2005-11-23,SPY,pre_crisis,GJR_GARCH_11,1.0603206461042611
2005-11-25,SPY,pre_crisis,GJR_GARCH_11,0.01303940393811356
2005-11-28,SPY,pre_crisis,GJR_GARCH_11,-1.6939124570500905
2005-11-29,SPY,pre_crisis,GJR_GARCH_11,-0.32537750619903044
2005-11-30,SPY,pre_crisis,GJR_GARCH_11,-1.1138251034378892
2005-12-01,SPY,pre_crisis,GJR_GARCH_11,1.5902998491136133
2005-12-02,SPY,pre_crisis,GJR_GARCH_11,0.09408260477469053
2005-12-05,SPY,pre_crisis,GJR_GARCH_11,-0.5186252544614122
2005-12-06,SPY,pre_crisis,GJR_GARCH_11,0.21365037764799608
2005-12-07,SPY,pre_crisis,GJR_GARCH_11,-1.2404407270352271
2005-12-08,SPY,pre_crisis,GJR_GARCH_11,-0.2322534473211401
2005-12-09,SPY,pre_crisis,GJR_GARCH_11,0.3333160393938233
2005-12-12,SPY,pre_crisis,GJR_GARCH_11,0.04080052436942397
2005-12-13,SPY,pre_crisis,GJR_GARCH_11,1.1400663527944268
2005-12-14,SPY,pre_crisis,GJR_GARCH_11,0.6186107652600367
2005-12-15,SPY,pre_crisis,GJR_GARCH_11,-0.719728892707271
2005-12-16,SPY,pre_crisis,GJR_GARCH_11,-0.7654228288021983
2005-12-19,SPY,pre_crisis,GJR_GARCH_11,-1.1095574940666952
2005-12-20,SPY,pre_crisis,GJR_GARCH_11,0.03981997087438642
2005-12-21,SPY,pre_crisis,GJR_GARCH_11,0.15617762662229015
2005-12-22,SPY,pre_crisis,GJR_GARCH_11,0.8407663629188499
2005-12-23,SPY,pre_crisis,GJR_GARCH_11,-0.03329712145118025
2005-12-27,SPY,pre_crisis,GJR_GARCH_11,-2.1616573330867093
2005-12-28,SPY,pre_crisis,GJR_GARCH_11,0.22191083718112933
2005-12-29,SPY,pre_crisis,GJR_GARCH_11,-0.8044363045201142
2005-12-30,SPY,pre_crisis,GJR_GARCH_11,-0.9437082501892106
2006-01-03,SPY,pre_crisis,GJR_GARCH_11,2.4703544292575694
2006-01-04,SPY,pre_crisis,GJR_GARCH_11,0.6208863168409252
2006-01-05,SPY,pre_crisis,GJR_GARCH_11,-0.015787338230086517
2006-01-06,SPY,pre_crisis,GJR_GARCH_11,1.280967112325402
2006-01-09,SPY,pre_crisis,GJR_GARCH_11,0.3239624933537602
2006-01-10,SPY,pre_crisis,GJR_GARCH_11,0.05163012254392364
2006-01-11,SPY,pre_crisis,GJR_GARCH_11,0.4607008507319407
2006-01-12,SPY,pre_crisis,GJR_GARCH_11,-0.9045206520335441
2006-01-13,SPY,pre_crisis,GJR_GARCH_11,-0.30618211596824624
2006-01-17,SPY,pre_crisis,GJR_GARCH_11,-0.6505649799993228
2006-01-18,SPY,pre_crisis,GJR_GARCH_11,-0.8785423253394294
2006-01-19,SPY,pre_crisis,GJR_GARCH_11,0.5564555656151227
2006-01-20,SPY,pre_crisis,GJR_GARCH_11,-3.548323308882502
2006-01-23,SPY,pre_crisis,GJR_GARCH_11,0.2952478737648936
2006-01-24,SPY,pre_crisis,GJR_GARCH_11,0.033623526399912895
2006-01-25,SPY,pre_crisis,GJR_GARCH_11,0.0168920673323177
2006-01-26,SPY,pre_crisis,GJR_GARCH_11,0.6030766555888286
2006-01-27,SPY,pre_crisis,GJR_GARCH_11,1.1352241849538542
2006-01-30,SPY,pre_crisis,GJR_GARCH_11,-0.21236975133751068
2006-01-31,SPY,pre_crisis,GJR_GARCH_11,-1.1951717250825675
2006-02-01,SPY,pre_crisis,GJR_GARCH_11,0.8562047804239327
2006-02-02,SPY,pre_crisis,GJR_GARCH_11,-1.797831448558383
2006-02-03,SPY,pre_crisis,GJR_GARCH_11,-0.6798131423158805
2006-02-06,SPY,pre_crisis,GJR_GARCH_11,0.2284676648585748
2006-02-07,SPY,pre_crisis,GJR_GARCH_11,-1.2377190822653137
2006-02-08,SPY,pre_crisis,GJR_GARCH_11,0.9927229342548975
2006-02-09,SPY,pre_crisis,GJR_GARCH_11,-0.30261082079114665
2006-02-10,SPY,pre_crisis,GJR_GARCH_11,0.1455366620660199
2006-02-13,SPY,pre_crisis,GJR_GARCH_11,-0.3582467821793897
2006-02-14,SPY,pre_crisis,GJR_GARCH_11,1.438970302514486
2006-02-15,SPY,pre_crisis,GJR_GARCH_11,0.4297629950951694
2006-02-16,SPY,pre_crisis,GJR_GARCH_11,1.0859503968714088
2006-02-17,SPY,pre_crisis,GJR_GARCH_11,-0.5785673784539391
2006-02-21,SPY,pre_crisis,GJR_GARCH_11,-0.5446998271784413
2006-02-22,SPY,pre_crisis,GJR_GARCH_11,0.9125520310073133
2006-02-23,SPY,pre_crisis,GJR_GARCH_11,-0.3906070534134255
2006-02-24,SPY,pre_crisis,GJR_GARCH_11,0.3313463911062412
2006-02-27,SPY,pre_crisis,GJR_GARCH_11,-0.06343073890727552
2006-02-28,SPY,pre_crisis,GJR_GARCH_11,-1.977827129396477
2006-03-01,SPY,pre_crisis,GJR_GARCH_11,1.2192349277061838
2006-03-02,SPY,pre_crisis,GJR_GARCH_11,-0.1264364968425999
2006-03-03,SPY,pre_crisis,GJR_GARCH_11,-0.88308850240666
2006-03-06,SPY,pre_crisis,GJR_GARCH_11,-0.8485438487189771
2006-03-07,SPY,pre_crisis,GJR_GARCH_11,-0.35705123006836664
2006-03-08,SPY,pre_crisis,GJR_GARCH_11,0.22295150492102017
2006-03-09,SPY,pre_crisis,GJR_GARCH_11,-1.2543078725279644
2006-03-10,SPY,pre_crisis,GJR_GARCH_11,1.3378662569536293
2006-03-13,SPY,pre_crisis,GJR_GARCH_11,0.1828547350409439
2006-03-14,SPY,pre_crisis,GJR_GARCH_11,1.625210176392838
2006-03-15,SPY,pre_crisis,GJR_GARCH_11,0.6482482992100117
2006-03-16,SPY,pre_crisis,GJR_GARCH_11,0.2415325510548873
2006-03-17,SPY,pre_crisis,GJR_GARCH_11,0.02037807145162842
2006-03-20,SPY,pre_crisis,GJR_GARCH_11,-0.44821742110888674
2006-03-21,SPY,pre_crisis,GJR_GARCH_11,-1.3603400992038566
2006-03-22,SPY,pre_crisis,GJR_GARCH_11,0.9147565178104116
2006-03-23,SPY,pre_crisis,GJR_GARCH_11,-0.49662507277522894
2006-03-24,SPY,pre_crisis,GJR_GARCH_11,0.0076820105914075535
2006-03-27,SPY,pre_crisis,GJR_GARCH_11,-0.40523130642488975
2006-03-28,SPY,pre_crisis,GJR_GARCH_11,-1.297221407861123
2006-03-29,SPY,pre_crisis,GJR_GARCH_11,0.9308966709928619
2006-03-30,SPY,pre_crisis,GJR_GARCH_11,-0.43737121787407796
2006-03-31,SPY,pre_crisis,GJR_GARCH_11,-0.08808518110144158
2006-04-03,SPY,pre_crisis,GJR_GARCH_11,-0.27554996528363696
2006-04-04,SPY,pre_crisis,GJR_GARCH_11,1.065361188234938
2006-04-05,SPY,pre_crisis,GJR_GARCH_11,0.5262192500782576
2006-04-06,SPY,pre_crisis,GJR_GARCH_11,-0.35649405033629306
2006-04-07,SPY,pre_crisis,GJR_GARCH_11,-2.1958629085882984
2006-04-10,SPY,pre_crisis,GJR_GARCH_11,0.12169778502950059
2006-04-11,SPY,pre_crisis,GJR_GARCH_11,-1.4439329096994977
2006-04-12,SPY,pre_crisis,GJR_GARCH_11,0.15693805045397088
2006-04-13,SPY,pre_crisis,GJR_GARCH_11,-0.29744263462181175
2006-04-17,SPY,pre_crisis,GJR_GARCH_11,-0.1689440064618082
2006-04-18,SPY,pre_crisis,GJR_GARCH_11,2.377803916541474
2006-04-19,SPY,pre_crisis,GJR_GARCH_11,0.19621398380944974
2006-04-20,SPY,pre_crisis,GJR_GARCH_11,0.1117704426848293
2006-04-21,SPY,pre_crisis,GJR_GARCH_11,-0.10251741717688576
2006-04-24,SPY,pre_crisis,GJR_GARCH_11,-0.47222750641988476
2006-04-25,SPY,pre_crisis,GJR_GARCH_11,-0.9057502834671244
2006-04-26,SPY,pre_crisis,GJR_GARCH_11,-0.08850855663876804
2006-04-27,SPY,pre_crisis,GJR_GARCH_11,0.755335658538392
2006-04-28,SPY,pre_crisis,GJR_GARCH_11,0.4994114464414492
2006-05-01,SPY,pre_crisis,GJR_GARCH_11,-1.7377513588031515
2006-05-02,SPY,pre_crisis,GJR_GARCH_11,1.0814893769494298
2006-05-03,SPY,pre_crisis,GJR_GARCH_11,-0.7450619624142157
2006-05-04,SPY,pre_crisis,GJR_GARCH_11,0.47204312128502257
2006-05-05,SPY,pre_crisis,GJR_GARCH_11,1.3869239585789974
2006-05-08,SPY,pre_crisis,GJR_GARCH_11,-0.34499770600091917
2006-05-09,SPY,pre_crisis,GJR_GARCH_11,0.22554603163092324
2006-05-10,SPY,pre_crisis,GJR_GARCH_11,-0.2358519438923335
2006-05-11,SPY,pre_crisis,GJR_GARCH_11,-2.4781281825415387
2006-05-12,SPY,pre_crisis,GJR_GARCH_11,-1.8682233886338049
2006-05-15,SPY,pre_crisis,GJR_GARCH_11,0.14042762434087852
2006-05-16,SPY,pre_crisis,GJR_GARCH_11,-0.25595997573368606
2006-05-17,SPY,pre_crisis,GJR_GARCH_11,-2.458805769655403
2006-05-18,SPY,pre_crisis,GJR_GARCH_11,-0.5090710944451761
2006-05-19,SPY,pre_crisis,GJR_GARCH_11,0.5806615025307361
2006-05-22,SPY,pre_crisis,GJR_GARCH_11,-0.8293398577071434
2006-05-23,SPY,pre_crisis,GJR_GARCH_11,-0.8295750347806368
2006-05-24,SPY,pre_crisis,GJR_GARCH_11,0.7189931795613047
2006-05-25,SPY,pre_crisis,GJR_GARCH_11,1.2308725809962566
2006-05-26,SPY,pre_crisis,GJR_GARCH_11,0.49462092029566346
2006-05-30,SPY,pre_crisis,GJR_GARCH_11,-2.2583993251901946
2006-05-31,SPY,pre_crisis,GJR_GARCH_11,0.9399244960469412
2006-06-01,SPY,pre_crisis,GJR_GARCH_11,0.8541392518657626
2006-06-02,SPY,pre_crisis,GJR_GARCH_11,0.1424800237022213
2006-06-05,SPY,pre_crisis,GJR_GARCH_11,-1.7133497442028933
2006-06-06,SPY,pre_crisis,GJR_GARCH_11,-0.2974684997251837
2006-06-07,SPY,pre_crisis,GJR_GARCH_11,-0.8230929143637437
2006-06-08,SPY,pre_crisis,GJR_GARCH_11,-0.16031405569256355
2006-06-09,SPY,pre_crisis,GJR_GARCH_11,-0.41829126491557544
2006-06-12,SPY,pre_crisis,GJR_GARCH_11,-1.305733484683002
2006-06-13,SPY,pre_crisis,GJR_GARCH_11,-1.2799522685012537
2006-06-14,SPY,pre_crisis,GJR_GARCH_11,0.6683274402558635
2006-06-15,SPY,pre_crisis,GJR_GARCH_11,2.0754020982540995
2006-06-16,SPY,pre_crisis,GJR_GARCH_11,-0.8805482478006675
2006-06-19,SPY,pre_crisis,GJR_GARCH_11,-0.9362859714414913
2006-06-20,SPY,pre_crisis,GJR_GARCH_11,0.2846646445043219
2006-06-21,SPY,pre_crisis,GJR_GARCH_11,0.7600404759332372
2006-06-22,SPY,pre_crisis,GJR_GARCH_11,-0.6240855430383178
2006-06-23,SPY,pre_crisis,GJR_GARCH_11,-0.11018879724404382
2006-06-26,SPY,pre_crisis,GJR_GARCH_11,0.48545919389751635
2006-06-27,SPY,pre_crisis,GJR_GARCH_11,-1.310429743469725
2006-06-28,SPY,pre_crisis,GJR_GARCH_11,0.7654513811862675
2006-06-29,SPY,pre_crisis,GJR_GARCH_11,2.592639321280377
2006-06-30,SPY,pre_crisis,GJR_GARCH_11,-0.09197989515096847
2006-07-03,SPY,pre_crisis,GJR_GARCH_11,0.5012034166143889
2006-07-05,SPY,pre_crisis,GJR_GARCH_11,-1.0126162068433318
2006-07-06,SPY,pre_crisis,GJR_GARCH_11,0.3267797817763953
2006-07-07,SPY,pre_crisis,GJR_GARCH_11,-1.1410237294797265
2006-07-10,SPY,pre_crisis,GJR_GARCH_11,0.17149309535493037
2006-07-11,SPY,pre_crisis,GJR_GARCH_11,0.5674289744325861
2006-07-12,SPY,pre_crisis,GJR_GARCH_11,-1.8499525479622596
2006-07-13,SPY,pre_crisis,GJR_GARCH_11,-2.2366953604824236
2006-07-14,SPY,pre_crisis,GJR_GARCH_11,-0.45033593923391263
2006-07-17,SPY,pre_crisis,GJR_GARCH_11,-0.2242417117470869
2006-07-18,SPY,pre_crisis,GJR_GARCH_11,0.4773395678346738
2006-07-19,SPY,pre_crisis,GJR_GARCH_11,1.5217268310988508
2006-07-20,SPY,pre_crisis,GJR_GARCH_11,-0.9418409253322033
2006-07-21,SPY,pre_crisis,GJR_GARCH_11,-0.9460704649430182
2006-07-24,SPY,pre_crisis,GJR_GARCH_11,2.057361636138155
2006-07-25,SPY,pre_crisis,GJR_GARCH_11,0.35737710176926113
2006-07-26,SPY,pre_crisis,GJR_GARCH_11,0.08238277904846221
2006-07-27,SPY,pre_crisis,GJR_GARCH_11,-0.23636250146166599
2006-07-28,SPY,pre_crisis,GJR_GARCH_11,1.3691408236031275
2006-07-31,SPY,pre_crisis,GJR_GARCH_11,-0.27082824562982194
2006-08-01,SPY,pre_crisis,GJR_GARCH_11,-0.9151091122024273
2006-08-02,SPY,pre_crisis,GJR_GARCH_11,0.9396105001277592
2006-08-03,SPY,pre_crisis,GJR_GARCH_11,0.3149513509738468
2006-08-04,SPY,pre_crisis,GJR_GARCH_11,-0.41587494401853037
2006-08-07,SPY,pre_crisis,GJR_GARCH_11,-0.5341906865151441
2006-08-08,SPY,pre_crisis,GJR_GARCH_11,-0.8018280494268759
2006-08-09,SPY,pre_crisis,GJR_GARCH_11,-0.7050302751112878
2006-08-10,SPY,pre_crisis,GJR_GARCH_11,0.39856382781261046
2006-08-11,SPY,pre_crisis,GJR_GARCH_11,-0.6288217645724953
2006-08-14,SPY,pre_crisis,GJR_GARCH_11,0.010818219373937149
2006-08-15,SPY,pre_crisis,GJR_GARCH_11,2.0388270121765197
2006-08-16,SPY,pre_crisis,GJR_GARCH_11,1.424250585965464
2006-08-17,SPY,pre_crisis,GJR_GARCH_11,0.35172340871319524
2006-08-18,SPY,pre_crisis,GJR_GARCH_11,0.8614913082000502
2006-08-21,SPY,pre_crisis,GJR_GARCH_11,-1.01912725361951
2006-08-22,SPY,pre_crisis,GJR_GARCH_11,-0.1521234535492438
2006-08-23,SPY,pre_crisis,GJR_GARCH_11,-0.6794808838920404
2006-08-24,SPY,pre_crisis,GJR_GARCH_11,-0.30068948927642764
2006-08-25,SPY,pre_crisis,GJR_GARCH_11,0.09883884898787791
2006-08-28,SPY,pre_crisis,GJR_GARCH_11,0.8050968921618247
2006-08-29,SPY,pre_crisis,GJR_GARCH_11,0.08626930649884545
2006-08-30,SPY,pre_crisis,GJR_GARCH_11,-0.023402780235524327
2006-08-31,SPY,pre_crisis,GJR_GARCH_11,-0.1854608501150826
2006-09-01,SPY,pre_crisis,GJR_GARCH_11,1.1153571938837865
2006-09-05,SPY,pre_crisis,GJR_GARCH_11,0.2538901153747891
2006-09-06,SPY,pre_crisis,GJR_GARCH_11,-2.0925374918981836
2006-09-07,SPY,pre_crisis,GJR_GARCH_11,-0.8785205152823689
2006-09-08,SPY,pre_crisis,GJR_GARCH_11,0.3389843545239585
2006-09-11,SPY,pre_crisis,GJR_GARCH_11,0.045462290858499864
2006-09-12,SPY,pre_crisis,GJR_GARCH_11,1.5716895756326508
2006-09-13,SPY,pre_crisis,GJR_GARCH_11,0.5929482286351291
2006-09-14,SPY,pre_crisis,GJR_GARCH_11,-0.12099597650002238
2006-09-15,SPY,pre_crisis,GJR_GARCH_11,0.3097922036686753
2006-09-18,SPY,pre_crisis,GJR_GARCH_11,0.1252868377512431
2006-09-19,SPY,pre_crisis,GJR_GARCH_11,-0.6487349319464683
2006-09-20,SPY,pre_crisis,GJR_GARCH_11,0.9035090805542817
2006-09-21,SPY,pre_crisis,GJR_GARCH_11,-1.125333093500152
2006-09-22,SPY,pre_crisis,GJR_GARCH_11,-0.6983490497352657
2006-09-25,SPY,pre_crisis,GJR_GARCH_11,1.2669046685689984
2006-09-26,SPY,pre_crisis,GJR_GARCH_11,1.4228987431251368
2006-09-27,SPY,pre_crisis,GJR_GARCH_11,0.09151341064084045
2006-09-28,SPY,pre_crisis,GJR_GARCH_11,-0.21862100173859883
2006-09-29,SPY,pre_crisis,GJR_GARCH_11,-0.3132882260642295
2006-10-02,SPY,pre_crisis,GJR_GARCH_11,-0.9150431736693486
2006-10-03,SPY,pre_crisis,GJR_GARCH_11,0.26660226280548904
2006-10-04,SPY,pre_crisis,GJR_GARCH_11,2.1663315475619394
2006-10-05,SPY,pre_crisis,GJR_GARCH_11,0.24347452377905537
2006-10-06,SPY,pre_crisis,GJR_GARCH_11,-0.4107436754666418
2006-10-09,SPY,pre_crisis,GJR_GARCH_11,-0.02752928036954535
2006-10-10,SPY,pre_crisis,GJR_GARCH_11,0.1277427889643593
2006-10-11,SPY,pre_crisis,GJR_GARCH_11,-0.40828906171236373
2006-10-12,SPY,pre_crisis,GJR_GARCH_11,1.684783801028847
2006-10-13,SPY,pre_crisis,GJR_GARCH_11,0.39758662157000535
2006-10-16,SPY,pre_crisis,GJR_GARCH_11,0.17694789404493294
2006-10-17,SPY,pre_crisis,GJR_GARCH_11,-0.8545458674466451
2006-10-18,SPY,pre_crisis,GJR_GARCH_11,0.12406182932881063
2006-10-19,SPY,pre_crisis,GJR_GARCH_11,0.18759032778891482
2006-10-20,SPY,pre_crisis,GJR_GARCH_11,-0.10897730624359027
2006-10-23,SPY,pre_crisis,GJR_GARCH_11,0.8414279813455049
2006-10-24,SPY,pre_crisis,GJR_GARCH_11,0.4951413402208351
2006-10-25,SPY,pre_crisis,GJR_GARCH_11,0.5937022398646379
2006-10-26,SPY,pre_crisis,GJR_GARCH_11,0.5312180876325271
2006-10-27,SPY,pre_crisis,GJR_GARCH_11,-1.577342946893409
2006-10-30,SPY,pre_crisis,GJR_GARCH_11,-0.2726599286771974
2006-10-31,SPY,pre_crisis,GJR_GARCH_11,-0.16717310625129223
2006-11-01,SPY,pre_crisis,GJR_GARCH_11,-1.4729720867866454
2006-11-02,SPY,pre_crisis,GJR_GARCH_11,-0.22235437380951242
2006-11-03,SPY,pre_crisis,GJR_GARCH_11,-0.4354260801660039
2006-11-06,SPY,pre_crisis,GJR_GARCH_11,1.8723878933310913
2006-11-07,SPY,pre_crisis,GJR_GARCH_11,0.5730772937716373
2006-11-08,SPY,pre_crisis,GJR_GARCH_11,0.2731946041595389
2006-11-09,SPY,pre_crisis,GJR_GARCH_11,-1.171060565360462
2006-11-10,SPY,pre_crisis,GJR_GARCH_11,-0.052056464930280766
2006-11-13,SPY,pre_crisis,GJR_GARCH_11,0.31936071877962385
2006-11-14,SPY,pre_crisis,GJR_GARCH_11,1.2837314452810507
2006-11-15,SPY,pre_crisis,GJR_GARCH_11,0.4171293690379895
2006-11-16,SPY,pre_crisis,GJR_GARCH_11,0.3685511714161272
2006-11-17,SPY,pre_crisis,GJR_GARCH_11,-0.08998593876941995
2006-11-20,SPY,pre_crisis,GJR_GARCH_11,-0.0324926744138776
2006-11-21,SPY,pre_crisis,GJR_GARCH_11,0.05708344030114989
2006-11-22,SPY,pre_crisis,GJR_GARCH_11,0.27083108807387607
2006-11-24,SPY,pre_crisis,GJR_GARCH_11,-1.0369644263497282
2006-11-27,SPY,pre_crisis,GJR_GARCH_11,-2.923068226027084
2006-11-28,SPY,pre_crisis,GJR_GARCH_11,0.45851722616440876
2006-11-29,SPY,pre_crisis,GJR_GARCH_11,1.3024553036073985
2006-11-30,SPY,pre_crisis,GJR_GARCH_11,-0.04255886384635304
2006-12-01,SPY,pre_crisis,GJR_GARCH_11,-0.44022662635533094
2006-12-04,SPY,pre_crisis,GJR_GARCH_11,1.0624633709064226
2006-12-05,SPY,pre_crisis,GJR_GARCH_11,0.5794710003920926
2006-12-06,SPY,pre_crisis,GJR_GARCH_11,-0.26515849587673734
2006-12-07,SPY,pre_crisis,GJR_GARCH_11,-0.889811060283165
2006-12-08,SPY,pre_crisis,GJR_GARCH_11,0.18754676311415594
2006-12-11,SPY,pre_crisis,GJR_GARCH_11,0.37943931778968276
2006-12-12,SPY,pre_crisis,GJR_GARCH_11,-0.27206487357183695
2006-12-13,SPY,pre_crisis,GJR_GARCH_11,0.06164144955355735
2006-12-14,SPY,pre_crisis,GJR_GARCH_11,1.5395298185558974
2006-12-15,SPY,pre_crisis,GJR_GARCH_11,-0.12454833651974204
2006-12-18,SPY,pre_crisis,GJR_GARCH_11,-0.6964231074198054
2006-12-19,SPY,pre_crisis,GJR_GARCH_11,0.23059663820816098
2006-12-20,SPY,pre_crisis,GJR_GARCH_11,-0.25880282031623036
2006-12-21,SPY,pre_crisis,GJR_GARCH_11,-0.8949477235685795
2006-12-22,SPY,pre_crisis,GJR_GARCH_11,-1.334891819471295
2006-12-26,SPY,pre_crisis,GJR_GARCH_11,0.8868140249108777
2006-12-27,SPY,pre_crisis,GJR_GARCH_11,1.0393757731685076
2006-12-28,SPY,pre_crisis,GJR_GARCH_11,-0.5229558109789777
2006-12-29,SPY,pre_crisis,GJR_GARCH_11,-0.9058145317853671
2007-01-03,SPY,pre_crisis,GJR_GARCH_11,-0.44303173120330186
2007-01-04,SPY,pre_crisis,GJR_GARCH_11,0.2517818696225969
2007-01-05,SPY,pre_crisis,GJR_GARCH_11,-1.628440551276011
2007-01-08,SPY,pre_crisis,GJR_GARCH_11,0.6094004559794024
2007-01-09,SPY,pre_crisis,GJR_GARCH_11,-0.25825983087430177
2007-01-10,SPY,pre_crisis,GJR_GARCH_11,0.44116195498604927
2007-01-11,SPY,pre_crisis,GJR_GARCH_11,0.6425970474535531
2007-01-12,SPY,pre_crisis,GJR_GARCH_11,1.2485084092663745
2007-01-16,SPY,pre_crisis,GJR_GARCH_11,-0.5049654641953627
2007-01-17,SPY,pre_crisis,GJR_GARCH_11,-0.05786638858283022
2007-01-18,SPY,pre_crisis,GJR_GARCH_11,-0.7942374286205116
2007-01-19,SPY,pre_crisis,GJR_GARCH_11,0.23294988280511764
2007-01-22,SPY,pre_crisis,GJR_GARCH_11,-0.7380102327204611
2007-01-23,SPY,pre_crisis,GJR_GARCH_11,0.41980600439411836
2007-01-24,SPY,pre_crisis,GJR_GARCH_11,1.4181821755317339
2007-01-25,SPY,pre_crisis,GJR_GARCH_11,-2.4969898732191194
2007-01-26,SPY,pre_crisis,GJR_GARCH_11,-0.2270795430760501
2007-01-29,SPY,pre_crisis,GJR_GARCH_11,-0.18734863222013629
2007-01-30,SPY,pre_crisis,GJR_GARCH_11,0.6808219842024963
2007-01-31,SPY,pre_crisis,GJR_GARCH_11,0.953700982802476
2007-02-01,SPY,pre_crisis,GJR_GARCH_11,0.8731313989716372
2007-02-02,SPY,pre_crisis,GJR_GARCH_11,0.11388522381482248
2007-02-05,SPY,pre_crisis,GJR_GARCH_11,-0.0808469240649524
2007-02-06,SPY,pre_crisis,GJR_GARCH_11,-0.08341178354372378
2007-02-07,SPY,pre_crisis,GJR_GARCH_11,0.2829341038814128
2007-02-08,SPY,pre_crisis,GJR_GARCH_11,-0.39918313425411933
2007-02-09,SPY,pre_crisis,GJR_GARCH_11,-1.622833414200238
2007-02-12,SPY,pre_crisis,GJR_GARCH_11,-0.6856344482341098
2007-02-13,SPY,pre_crisis,GJR_GARCH_11,1.2681108725523693
2007-02-14,SPY,pre_crisis,GJR_GARCH_11,1.0013030812755026
2007-02-15,SPY,pre_crisis,GJR_GARCH_11,0.10317714024565261
2007-02-16,SPY,pre_crisis,GJR_GARCH_11,-0.2224935490048476
2007-02-20,SPY,pre_crisis,GJR_GARCH_11,0.2649370697643058
2007-02-21,SPY,pre_crisis,GJR_GARCH_11,-0.2211704858246992
2007-02-22,SPY,pre_crisis,GJR_GARCH_11,-0.2935486259466174
2007-02-23,SPY,pre_crisis,GJR_GARCH_11,-0.9340863544796767
2007-02-26,SPY,pre_crisis,GJR_GARCH_11,-0.30875594744797386
2007-02-27,SPY,pre_crisis,GJR_GARCH_11,-7.868643424013682
2007-02-28,SPY,pre_crisis,GJR_GARCH_11,0.5310384026528983
2007-03-01,SPY,pre_crisis,GJR_GARCH_11,-0.22522284648977142
2007-03-02,SPY,pre_crisis,GJR_GARCH_11,-0.9082336483195446
